mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,label
-542.4751586914062,47.62759017944336,-58.186485290527344,8.466744422912598,-4.817033290863037,-29.31067657470703,-16.866451263427734,-19.043493270874023,-10.607489585876465,5.532496452331543,-19.88595962524414,-2.095529317855835,-7.175645351409912,happy
-390.3690490722656,109.81375885009766,16.690528869628906,56.429962158203125,-13.147734642028809,33.021202087402344,-19.357702255249023,8.772787094116211,-15.305130958557129,0.7738083004951477,-1.0211089849472046,-4.939455509185791,4.689917087554932,happy
-555.666259765625,65.58113861083984,-21.442394256591797,8.092978477478027,1.9526094198226929,-11.837275505065918,-3.4120373725891113,-13.486451148986816,-9.311446189880371,1.736716866493225,-5.753766059875488,1.7254955768585205,-9.318975448608398,happy
-326.44140625,113.92460632324219,-15.685787200927734,52.918067932128906,-35.62565612792969,21.503084182739258,-15.848272323608398,-0.5913949012756348,-15.99120807647705,3.8820786476135254,-5.801177501678467,-7.2338104248046875,-9.045768737792969,happy
-330.5999450683594,122.13898468017578,-3.59751296043396,57.57725524902344,-12.003064155578613,25.550580978393555,-24.64677619934082,12.107552528381348,-14.027249336242676,1.342297077178955,-6.224245071411133,-10.78491497039795,5.7598772048950195,happy
-345.7381591796875,130.37062072753906,6.246480941772461,52.813289642333984,-19.636524200439453,18.274763107299805,-14.441722869873047,9.773026466369629,-20.882549285888672,1.3799618482589722,2.049755811691284,-6.192375659942627,4.245870113372803,happy
-359.98590087890625,93.9013671875,1.5804762840270996,41.10531234741211,-3.901474714279175,18.820486068725586,-10.933856964111328,5.965062618255615,-13.3638334274292,0.4492114186286926,-7.592611789703369,-4.420163631439209,2.5640463829040527,happy
-405.1993408203125,126.70535278320312,20.718717575073242,42.076480865478516,-4.474691867828369,16.793720245361328,-10.501558303833008,4.7023725509643555,-8.687450408935547,-2.975775957107544,2.5521156787872314,0.6773741245269775,4.270460605621338,happy
-410.6155700683594,38.614559173583984,-40.27763366699219,-9.355093002319336,-6.940338611602783,-25.039398193359375,-10.700094223022461,-15.928823471069336,-16.80738639831543,0.6301898956298828,-13.659638404846191,-1.632083773612976,-7.346160888671875,happy
-405.9353942871094,23.596712112426758,-57.353023529052734,-5.435888767242432,-5.855623245239258,-31.001157760620117,-22.59317970275879,-14.578609466552734,-13.230841636657715,3.999239921569824,-13.802447319030762,5.422388076782227,16.093111038208008,happy
-396.906005859375,133.11929321289062,7.499439716339111,58.40401077270508,-2.1099743843078613,18.990991592407227,-15.50641918182373,5.093127727508545,-14.402132034301758,3.6177728176116943,-2.8541553020477295,-6.5247697830200195,1.4258471727371216,happy
-340.0019226074219,95.9775390625,-3.5836992263793945,42.04099655151367,-19.48802375793457,21.802265167236328,-9.862808227539062,2.927218437194824,-13.238321304321289,5.428366661071777,-7.32155704498291,-2.973337411880493,-0.9968194365501404,happy
-402.68389892578125,128.37619018554688,7.7230706214904785,47.925262451171875,1.2684326171875,23.427152633666992,-10.988324165344238,11.623266220092773,-8.39483642578125,1.8263622522354126,-2.580034017562866,-4.576813697814941,5.686767578125,happy
-416.3268127441406,127.50942993164062,23.561626434326172,53.909889221191406,2.571580648422241,13.865948677062988,-15.928900718688965,10.772896766662598,-5.562443733215332,0.4067080020904541,-2.894536018371582,-5.433545112609863,-0.37278154492378235,happy
-380.057861328125,115.67171478271484,-13.17375659942627,57.509178161621094,-17.693283081054688,25.300199508666992,-21.589603424072266,8.573031425476074,-7.178868770599365,4.051700592041016,-1.7277946472167969,-3.05623197555542,0.5984278917312622,happy
-333.6862487792969,134.18235778808594,-17.61582374572754,33.308326721191406,-3.0988898277282715,17.204755783081055,-21.68679428100586,-1.604384183883667,-11.54757022857666,-3.2528436183929443,-8.613731384277344,-1.055385708808899,-3.1331958770751953,happy
-349.41943359375,131.89537048339844,-6.011634826660156,56.890132904052734,-1.536216139793396,10.742446899414062,-22.947851181030273,6.784209728240967,-13.727700233459473,1.1821541786193848,-3.9749698638916016,-7.417668342590332,7.198692321777344,happy
-356.5031433105469,127.89472961425781,26.37294578552246,46.84242630004883,-4.436469554901123,1.5958338975906372,-9.191125869750977,4.4787468910217285,-15.362086296081543,-1.683830976486206,-1.9814751148223877,-4.618099689483643,0.37351977825164795,happy
-339.4189147949219,116.20587158203125,-8.212235450744629,50.54691696166992,2.9060192108154297,14.214529037475586,-22.018386840820312,2.636824131011963,-11.209829330444336,3.5464491844177246,-2.9668664932250977,-11.405659675598145,4.632911205291748,happy
-421.4267578125,140.5311279296875,-4.918750286102295,44.85495376586914,-16.257469177246094,24.080034255981445,-19.866785049438477,10.320892333984375,-10.232264518737793,-3.5774729251861572,-8.345423698425293,-1.2111070156097412,-0.8746384978294373,happy
-433.3237609863281,143.3011016845703,14.718083381652832,62.095279693603516,-13.826833724975586,24.67095184326172,-14.1166353225708,12.52618408203125,-10.351737022399902,5.924524784088135,-3.4514944553375244,-2.0275609493255615,7.343821048736572,happy
-379.8619384765625,121.5058364868164,23.445297241210938,39.476200103759766,2.8474960327148438,11.484707832336426,-10.854183197021484,2.5889081954956055,-6.900945663452148,-3.7470200061798096,-4.586394309997559,-3.8774232864379883,2.8695907592773438,happy
-407.0570983886719,142.95799255371094,21.201990127563477,55.84225845336914,-5.84959077835083,11.958495140075684,-15.649658203125,11.88267707824707,-11.299412727355957,-2.310394763946533,-1.388658046722412,-7.124923229217529,3.781710386276245,happy
-352.9066162109375,124.51010131835938,-4.660961627960205,43.18715286254883,-5.586053848266602,10.804134368896484,-18.459657669067383,6.6348090171813965,-11.832704544067383,4.877251148223877,3.3088560104370117,-5.579857349395752,4.429032802581787,happy
-323.3094787597656,134.8509063720703,-0.4573015868663788,37.301109313964844,-20.902135848999023,18.17317008972168,-13.95252799987793,7.253724575042725,-13.242093086242676,0.24089668691158295,-4.833591938018799,-4.509101390838623,2.804548978805542,happy
-309.73614501953125,137.1819610595703,-0.1787867546081543,34.76497268676758,-16.628131866455078,16.192798614501953,-16.409879684448242,4.459312915802002,-17.374839782714844,-3.413506507873535,3.259474039077759,0.7931780219078064,-1.170055627822876,happy
-404.6667785644531,138.12086486816406,9.951723098754883,54.341552734375,-7.954977512359619,30.997112274169922,-21.467384338378906,3.706782817840576,-12.420297622680664,2.2395637035369873,-2.679316759109497,-4.749175071716309,3.1064398288726807,happy
-403.3301086425781,52.95638656616211,-18.22425079345703,3.1436285972595215,6.095813751220703,-16.823457717895508,-23.559104919433594,-7.240840911865234,-13.033236503601074,-2.350409746170044,-7.012385368347168,-6.311327934265137,1.6175575256347656,happy
-528.3338623046875,44.70438766479492,-8.21293830871582,0.4575982987880707,-7.536202430725098,0.8586746454238892,-15.638924598693848,-7.6796722412109375,-9.3873872756958,-5.4858717918396,-0.9052690267562866,-7.4920268058776855,-2.596374988555908,happy
-398.8941345214844,120.18567657470703,-6.066359996795654,37.56024169921875,-1.0277836322784424,14.857653617858887,-17.878326416015625,5.976194858551025,-4.579704761505127,-5.775421619415283,-7.037506103515625,2.7531368732452393,1.1562429666519165,happy
-433.21759033203125,133.90631103515625,7.295936107635498,73.21623229980469,-7.493783473968506,25.897172927856445,-18.40861701965332,14.233358383178711,-11.810120582580566,4.638381481170654,-3.6222727298736572,-2.7923901081085205,7.907829284667969,happy
-374.5335693359375,128.62315368652344,7.107532501220703,51.90937805175781,-11.780488967895508,18.054004669189453,-11.281571388244629,9.598578453063965,-11.835363388061523,5.1361494064331055,0.2732824683189392,-4.688998222351074,4.87665319442749,happy
-344.9790344238281,115.09943389892578,-17.56550407409668,28.45354652404785,-13.188384056091309,14.892993927001953,-21.757522583007812,12.289408683776855,-9.884710311889648,-3.729566812515259,-9.040909767150879,-1.5251458883285522,0.9745391011238098,happy
-402.2510986328125,136.3420867919922,8.880026817321777,46.94071960449219,-11.172029495239258,29.167818069458008,-21.90610122680664,8.4840669631958,-6.894453048706055,4.455455303192139,1.4797894954681396,-5.079349994659424,1.5472781658172607,happy
-215.84596252441406,89.16930389404297,-28.03257942199707,22.407136917114258,-27.64510154724121,7.521757125854492,-18.939424514770508,5.357722759246826,-12.205780982971191,4.133443355560303,7.408413410186768,-8.975732803344727,3.668606996536255,happy
-412.5805969238281,129.83120727539062,16.158510208129883,44.37413024902344,-7.140659332275391,22.817358016967773,-13.290854454040527,5.827841281890869,-11.729602813720703,0.689204752445221,1.9470423460006714,-4.848771572113037,-0.3636302649974823,happy
-346.2881774902344,118.65612030029297,-4.224121570587158,53.510738372802734,-12.518616676330566,10.009310722351074,-20.469013214111328,6.4572625160217285,-16.43844985961914,0.026360927149653435,-3.2961580753326416,-3.313967227935791,1.6542465686798096,happy
-379.1595153808594,126.82247924804688,13.945096015930176,55.302894592285156,-5.732423305511475,13.211299896240234,-17.78236961364746,5.279903888702393,-11.247847557067871,-0.45200982689857483,-6.482961654663086,-8.266661643981934,4.161706924438477,happy
-348.4125671386719,146.929931640625,22.029281616210938,45.09071731567383,-12.498339653015137,-1.3951064348220825,-12.957523345947266,1.421242117881775,-10.143342018127441,5.562261581420898,-7.839987277984619,-4.564185619354248,10.499244689941406,happy
-661.826171875,63.826263427734375,-5.531878471374512,9.234114646911621,9.664777755737305,1.205299735069275,-5.132645130157471,-3.972147226333618,-10.03336238861084,0.6303622722625732,2.152799367904663,-4.917338848114014,4.7906813621521,happy
-368.31158447265625,116.85614776611328,10.86783218383789,47.58927917480469,-11.656820297241211,16.90875244140625,-18.594499588012695,8.04431438446045,-13.73641300201416,3.906280279159546,-1.01785409450531,-6.687521934509277,6.986627101898193,happy
-412.23828125,116.51671600341797,11.578465461730957,60.870750427246094,-10.989013671875,32.106407165527344,-24.620450973510742,14.782303810119629,-12.853632926940918,2.122650146484375,-1.3868060111999512,-6.487513542175293,3.220165729522705,happy
-618.7171020507812,76.02615356445312,-8.140430450439453,16.60889434814453,8.313472747802734,-7.695652484893799,-8.096429824829102,-9.87077522277832,1.2941324710845947,-1.8316519260406494,-6.122338771820068,1.328819990158081,1.7343934774398804,happy
-394.6717529296875,146.5504608154297,8.9846830368042,42.886268615722656,-14.158358573913574,12.95714282989502,-9.435317993164062,12.26172161102295,-14.317510604858398,1.4547688961029053,-0.43464404344558716,-2.5496795177459717,8.87260627746582,happy
-388.58465576171875,140.65338134765625,8.3355131149292,42.287960052490234,-11.787115097045898,16.942869186401367,-5.088940143585205,5.598147869110107,-14.156033515930176,5.617957592010498,1.6567606925964355,-5.258759021759033,6.385385513305664,happy
-362.0927429199219,147.7797088623047,4.976563930511475,38.925621032714844,-9.731059074401855,5.106499195098877,-6.961854457855225,2.3272533416748047,-16.754451751708984,1.5312163829803467,0.27253222465515137,-3.523757219314575,5.181394577026367,happy
-382.7300109863281,152.02415466308594,0.7684119939804077,41.73186111450195,-19.355581283569336,17.749683380126953,-11.000107765197754,15.774984359741211,-10.547198295593262,0.9131928086280823,-1.0690706968307495,-2.6791553497314453,6.9659743309021,happy
-382.8384094238281,119.54370880126953,22.44748878479004,35.427276611328125,-2.6815264225006104,10.228967666625977,-3.8109683990478516,3.4760377407073975,-10.632730484008789,0.9327647686004639,2.678161859512329,-1.1797356605529785,1.4017038345336914,happy
-331.1589660644531,143.81875610351562,10.978198051452637,30.983123779296875,-10.794936180114746,3.6138803958892822,-13.993963241577148,0.5801888108253479,-11.115133285522461,-4.674295425415039,-2.1371238231658936,-1.8760395050048828,3.9793035984039307,happy
-358.2491760253906,144.5105438232422,4.301352500915527,42.98048400878906,-17.490184783935547,5.786905765533447,-6.864407062530518,10.289241790771484,-18.27446746826172,0.9887325763702393,-2.9070119857788086,-7.189091682434082,1.114485502243042,happy
-423.593017578125,140.08802795410156,22.446500778198242,48.112754821777344,-10.934070587158203,17.366527557373047,-10.460511207580566,8.91814136505127,-10.21979808807373,3.02614688873291,0.9684914350509644,-2.8022854328155518,2.824937105178833,happy
-334.5726318359375,119.6270980834961,-2.7097604274749756,44.99358367919922,-10.209843635559082,14.762472152709961,-6.309683322906494,5.601716995239258,-12.802227973937988,1.555686116218567,-0.1257302463054657,-4.162507057189941,-3.6058504581451416,happy
-343.0445861816406,125.4902572631836,-7.715662002563477,50.74828338623047,-11.027410507202148,7.2618842124938965,-14.450791358947754,0.5676891803741455,-14.201495170593262,2.239445686340332,-2.1731512546539307,-2.4195401668548584,0.40394139289855957,happy
-394.5899963378906,126.8009262084961,6.336813926696777,45.11086654663086,-8.257187843322754,33.63439178466797,-15.605080604553223,9.157990455627441,-10.990018844604492,-3.8045105934143066,-3.7452614307403564,-1.6171375513076782,4.1721696853637695,happy
-364.4658508300781,128.7107391357422,-1.2468324899673462,42.38846969604492,-0.6240386962890625,2.8823935985565186,-13.386119842529297,4.685153007507324,-8.102289199829102,0.7476513385772705,-5.67143440246582,-5.9728569984436035,5.223609924316406,happy
-352.24969482421875,125.78244018554688,17.631431579589844,28.957172393798828,-5.10823917388916,11.044771194458008,-8.36156177520752,3.162327766418457,-13.880317687988281,-3.9329657554626465,-0.38602298498153687,-1.7306492328643799,8.163846015930176,happy
-343.65350341796875,134.370361328125,13.3601713180542,29.379047393798828,-2.6278607845306396,10.151960372924805,-11.48729419708252,2.2927262783050537,-19.607086181640625,-1.0539963245391846,4.139737129211426,-5.54072904586792,2.4375815391540527,happy
-386.6816101074219,137.01182556152344,-4.262941360473633,58.92490005493164,-16.213590621948242,21.5651912689209,-19.11211585998535,17.705493927001953,-17.356592178344727,3.343370199203491,-1.572328805923462,-8.056347846984863,2.6167960166931152,happy
-407.9452209472656,142.6540985107422,2.7389204502105713,56.83269500732422,-12.685346603393555,15.862656593322754,-14.546464920043945,12.406437873840332,-9.159324645996094,3.9453933238983154,-0.23232044279575348,-3.8085644245147705,5.315301895141602,happy
-418.8263244628906,141.989501953125,6.315893173217773,54.34721374511719,-19.481172561645508,26.995174407958984,-12.211753845214844,8.280009269714355,-18.26513671875,4.6553802490234375,5.384615421295166,0.7004601359367371,1.316413402557373,happy
-417.8758239746094,140.6932373046875,4.6258416175842285,57.25917053222656,-12.798609733581543,29.161317825317383,-15.302956581115723,15.70854377746582,-13.610006332397461,6.192554950714111,-1.2030175924301147,-7.9253950119018555,1.3451892137527466,happy
-419.2890930175781,141.57786560058594,8.002174377441406,58.79783630371094,-18.613901138305664,26.58439064025879,-18.660322189331055,17.684051513671875,-13.694121360778809,7.52223539352417,-2.048241376876831,-6.854711055755615,6.516968727111816,happy
-387.4135437011719,141.55279541015625,2.352280616760254,45.901790618896484,-17.770889282226562,22.031982421875,-13.018829345703125,10.312052726745605,-18.66046142578125,6.224013805389404,-0.9069969058036804,-8.532054901123047,4.391149520874023,happy
-331.0293884277344,119.2535629272461,-3.998753547668457,43.282108306884766,-10.59367561340332,-2.4204390048980713,-11.37544059753418,7.49947452545166,-14.927412986755371,0.28471383452415466,-7.101838111877441,-1.6584689617156982,7.9574875831604,happy
-284.3124084472656,129.1348114013672,-21.02327537536621,31.270751953125,-17.050809860229492,12.618851661682129,-14.507808685302734,-3.073458433151245,-16.519315719604492,4.883037090301514,-6.425252914428711,-8.870229721069336,5.413088321685791,happy
-373.1227111816406,134.96426391601562,3.568667411804199,39.044681549072266,-7.530651092529297,11.703409194946289,-1.0806846618652344,-0.2179695963859558,-12.39335823059082,8.571013450622559,-1.7327139377593994,-6.868508815765381,0.9180656671524048,happy
-404.8166198730469,133.66482543945312,-10.432146072387695,41.37663650512695,-10.888440132141113,22.567729949951172,-12.772061347961426,1.725101351737976,-9.486702919006348,-0.015877805650234222,-9.197545051574707,-2.6342968940734863,-6.49733304977417,happy
-413.56304931640625,140.2084197998047,20.778392791748047,45.40919876098633,-12.6143798828125,23.22714614868164,-13.742459297180176,8.64954662322998,-9.329140663146973,-2.1040656566619873,0.6939947009086609,-1.223600149154663,4.370421409606934,happy
-282.327880859375,92.2088623046875,-15.3438081741333,35.97136306762695,-6.572019577026367,11.612747192382812,-7.375993251800537,1.47907292842865,-9.725943565368652,8.552392959594727,-0.01723816618323326,-11.066690444946289,-1.3062686920166016,happy
-342.3182067871094,130.39175415039062,-1.5290110111236572,37.9503059387207,-16.292142868041992,21.560415267944336,-6.845361232757568,5.700113296508789,-20.54007339477539,7.491612911224365,-4.803308963775635,-13.510133743286133,2.39764666557312,happy
-344.0802307128906,123.09054565429688,20.213632583618164,53.67664337158203,-10.876961708068848,7.946986675262451,-14.096742630004883,6.378170967102051,-14.640995979309082,-0.9859749674797058,-6.160642147064209,-8.784445762634277,3.215055465698242,happy
-392.26678466796875,112.23877716064453,16.60282325744629,60.263099670410156,-4.656503677368164,19.769546508789062,-16.864229202270508,1.691380262374878,-17.56416893005371,1.5113664865493774,-0.5587316751480103,-6.907283306121826,4.632516860961914,happy
-382.0332946777344,116.90502166748047,3.8798766136169434,60.989810943603516,-13.822856903076172,30.419525146484375,-24.148193359375,20.41724395751953,-12.945886611938477,4.856359004974365,-5.032131671905518,-7.354548454284668,3.2689855098724365,happy
-382.6188049316406,113.9254150390625,14.506134033203125,38.343685150146484,-4.177306175231934,22.627944946289062,-9.525171279907227,9.874711990356445,-5.116599082946777,-3.6652753353118896,-2.8701932430267334,-4.6707987785339355,1.6278791427612305,happy
-355.8598327636719,123.92794036865234,-7.84073543548584,43.3017463684082,-11.572067260742188,28.141225814819336,-22.156463623046875,2.5645570755004883,-10.140380859375,1.9347914457321167,-10.062872886657715,-5.932569980621338,5.028073787689209,happy
-372.6216125488281,128.91610717773438,15.113543510437012,35.17436599731445,-5.688620567321777,8.718378067016602,-4.8424153327941895,-2.40105938911438,-10.059464454650879,-2.450108766555786,-0.9817471504211426,-2.1145429611206055,6.367510795593262,happy
-310.9096374511719,107.24686431884766,9.863204002380371,39.18646240234375,-21.530046463012695,7.098701477050781,-14.750446319580078,2.6178627014160156,-9.421242713928223,0.8834004402160645,-4.096956253051758,-5.442572116851807,3.2406392097473145,happy
-378.0319519042969,138.34063720703125,11.082256317138672,42.6390380859375,-0.006102553103119135,10.308714866638184,-16.42662811279297,0.42124971747398376,-8.556160926818848,0.35749325156211853,0.20390459895133972,-3.721163749694824,5.962499141693115,happy
-368.6800537109375,149.61952209472656,10.616058349609375,44.58623123168945,-6.034646034240723,9.338274955749512,-19.49387550354004,-1.7479677200317383,-7.946971893310547,2.9120049476623535,-1.6837762594223022,-3.915940523147583,6.352459907531738,happy
-374.1800537109375,120.93438720703125,22.106443405151367,42.56132888793945,-0.025174889713525772,17.378576278686523,-14.292464256286621,-0.9943464994430542,-7.476128578186035,-0.023113545030355453,-5.2319016456604,-6.54024076461792,1.0559585094451904,happy
-383.05767822265625,142.068115234375,11.651693344116211,48.99148178100586,-11.253759384155273,22.017610549926758,-17.505443572998047,5.305400848388672,-8.81416130065918,4.684967041015625,-1.7551804780960083,-3.763400077819824,1.7240207195281982,happy
-336.3377380371094,139.19435119628906,-8.31785774230957,35.93610763549805,-21.922115325927734,22.642744064331055,-20.370765686035156,8.95955753326416,-13.689183235168457,2.818477153778076,-0.45903855562210083,-11.607674598693848,0.8317428827285767,happy
-359.7835693359375,131.54322814941406,0.14401108026504517,41.07728576660156,-10.349982261657715,7.634812355041504,-18.8956356048584,7.710226058959961,-11.535213470458984,-1.11006760597229,-2.7138705253601074,-1.7897789478302002,8.087328910827637,happy
-343.3847961425781,143.48402404785156,-10.823792457580566,43.85038375854492,-14.031692504882812,1.3450747728347778,-18.700115203857422,4.412664413452148,-8.591888427734375,3.7917561531066895,-6.318579196929932,-5.3541059494018555,6.506998538970947,happy
-263.3653869628906,101.60202026367188,-15.290574073791504,30.69209098815918,-20.685855865478516,5.263535976409912,-12.937002182006836,6.404349327087402,-12.83552360534668,8.000242233276367,1.4476441144943237,-7.40961217880249,6.077732086181641,happy
-275.4980163574219,136.1488494873047,-6.244256496429443,10.354621887207031,-16.622894287109375,2.7791364192962646,-2.6646218299865723,2.7750091552734375,-12.23025131225586,-3.57373046875,0.1617177575826645,-5.228506088256836,5.395944595336914,happy
-410.11370849609375,138.37318420410156,8.131640434265137,44.9849853515625,-4.6791300773620605,26.314952850341797,-8.163057327270508,6.3373942375183105,-13.868370056152344,7.6983184814453125,6.410904407501221,-4.229610919952393,0.6502973437309265,happy
-655.986328125,64.55510711669922,16.709890365600586,12.159682273864746,10.86078929901123,6.8625006675720215,0.7080326080322266,0.5660556554794312,-3.0259182453155518,-0.006390380673110485,4.407738208770752,-0.1114315316081047,-0.706260621547699,happy
-643.1536865234375,66.83440399169922,-0.8709849119186401,15.15166187286377,10.766763687133789,0.2073976993560791,-0.6141071915626526,0.2841768264770508,-5.787518501281738,0.1684502512216568,4.1560378074646,-1.494922161102295,-1.975305438041687,happy
-404.51776123046875,107.05376434326172,13.742658615112305,42.174407958984375,-6.273919582366943,20.352760314941406,-10.788651466369629,8.745924949645996,-11.74810791015625,-0.38895514607429504,-1.373515248298645,-2.7382054328918457,1.3437449932098389,happy
-353.1041259765625,132.82530212402344,17.081838607788086,36.33972930908203,15.037670135498047,-7.252233505249023,-1.689155101776123,8.300511360168457,-20.953632354736328,-5.832139015197754,-3.7681450843811035,-11.209951400756836,0.2199709564447403,happy
-300.710693359375,113.17686462402344,-5.338469982147217,44.52492904663086,-4.721815586090088,2.9516656398773193,-12.078351020812988,1.2650513648986816,-15.888039588928223,0.331638902425766,-5.23563289642334,-7.454638957977295,0.9286681413650513,happy
-402.5492248535156,139.8039093017578,5.723307132720947,53.94171142578125,-10.550664901733398,25.443872451782227,-17.930862426757812,12.432729721069336,-8.750268936157227,4.8103485107421875,-2.360727071762085,-9.587510108947754,3.5167362689971924,happy
-357.5534973144531,114.49575805664062,-0.590020477771759,49.143436431884766,-0.035355836153030396,16.791934967041016,-16.985334396362305,2.7700612545013428,-7.857707500457764,2.3364994525909424,-5.009707927703857,-7.540604114532471,4.203394412994385,happy
-411.50433349609375,135.42813110351562,15.522943496704102,46.70277404785156,-5.027920246124268,22.225013732910156,-22.816850662231445,3.4909660816192627,-9.454408645629883,0.5062425136566162,-9.030817985534668,-4.684279441833496,5.166696548461914,happy
-543.1483154296875,49.46647644042969,-0.6018595099449158,6.015381813049316,0.7590860724449158,-1.1474449634552002,-6.6760711669921875,-5.171509265899658,-11.374815940856934,-9.893341064453125,2.0093374252319336,-6.137516975402832,-5.879847049713135,happy
-376.3527526855469,121.15861511230469,17.721866607666016,43.644683837890625,2.068303346633911,17.66964340209961,-13.26383113861084,5.320791721343994,-5.868276596069336,0.8244543075561523,-2.8563170433044434,-3.9360218048095703,1.9175857305526733,happy
-397.3190612792969,122.81585693359375,11.864502906799316,41.62726974487305,-6.830231189727783,16.216266632080078,-14.834317207336426,7.148349285125732,-8.636700630187988,2.946056365966797,-3.1160929203033447,-9.476095199584961,-0.8005131483078003,happy
-420.8749084472656,140.10719299316406,5.161043643951416,52.91507339477539,-15.315035820007324,31.386571884155273,-23.272499084472656,9.581841468811035,-10.104167938232422,4.991765022277832,-7.756351470947266,-7.386868953704834,6.59879207611084,happy
-357.79913330078125,117.42517852783203,-3.710273265838623,50.51970672607422,-15.89187240600586,28.70538330078125,-15.351542472839355,10.381596565246582,-15.510754585266113,6.505603790283203,-3.185858726501465,-9.854808807373047,4.254654407501221,happy
-491.36968994140625,49.71339416503906,6.251693248748779,4.480060577392578,-1.3289071321487427,-1.0677876472473145,-5.09705924987793,-4.204984188079834,-7.103536128997803,-9.192155838012695,-1.0010442733764648,-2.64567494392395,-3.8216428756713867,happy
-453.7452087402344,146.2236785888672,1.1385003328323364,55.5204963684082,-14.67490005493164,43.9700927734375,-21.134626388549805,13.998651504516602,-11.450967788696289,4.7747802734375,-2.057502269744873,-2.49750018119812,8.294450759887695,happy
